LED - 1cm,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent- 1cm,,Florescent- 1cm,,Florescent- 1cm,
Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance
539.707,-1.12,539.707,17.85,539.707,17.79,539.707,18.9,539.707,26.64,539.707,26.23,539.707,30.55
539.947,-1.29,539.947,20.93,539.947,20.85,539.947,22.16,539.947,31.22,539.947,30.73,539.947,35.79
540.186,-1.46,540.186,24.15,540.186,24.01,540.186,25.55,540.186,35.97,540.186,35.4,540.186,41.26
540.425,-1.65,540.425,27.99,540.425,27.84,540.425,29.6,540.425,41.69,540.425,41.04,540.425,47.79
540.664,-1.83,540.664,31.66,540.664,31.51,540.664,33.5,540.664,47.18,540.664,46.46,540.664,54.08
540.904,-1.98,540.904,34.63,540.904,34.42,540.904,36.62,540.904,51.56,540.904,50.79,540.904,59.09
541.143,-2.13,541.143,37.46,541.143,37.22,541.143,39.64,541.143,55.84,541.143,54.99,541.143,63.93
541.382,-2.34,541.382,40.98,541.382,40.68,541.382,43.39,541.382,61.05,541.382,60.15,541.382,69.9
541.621,-2.5,541.621,43.55,541.621,43.23,541.621,46.11,541.621,64.87,541.621,63.94,541.621,74.23
541.861,-2.66,541.861,46.02,541.861,45.65,541.861,48.68,541.861,68.49,541.861,67.49,541.861,78.37
542.1,-2.81,542.1,47.84,542.1,47.42,542.1,50.61,542.1,71.16,542.1,70.13,542.1,81.4
542.339,-2.94,542.339,49,542.339,48.49,542.339,51.81,542.339,72.84,542.339,71.8,542.339,83.29
542.578,-3.08,542.578,49.63,542.578,49.16,542.578,52.5,542.578,73.83,542.578,72.8,542.578,84.4
542.817,-3.27,542.817,50.7,542.817,50.23,542.817,53.63,542.817,75.44,542.817,74.45,542.817,86.22
543.056,-3.4,543.056,50.31,543.056,49.76,543.056,53.22,543.056,74.82,543.056,73.83,543.056,85.54
543.295,-3.52,543.295,49.74,543.295,49.19,543.295,52.62,543.295,73.94,543.295,72.96,543.295,84.54
543.534,-3.66,543.534,49.7,543.534,49.2,543.534,52.6,543.534,73.94,543.534,72.91,543.534,84.52
543.773,-3.7,543.773,49.49,543.773,48.95,543.773,52.35,543.773,73.52,543.773,72.53,543.773,84.1
544.012,-3.72,544.012,50.74,544.012,50.2,544.012,53.68,544.012,75.44,544.012,74.37,544.012,86.26
544.251,-3.68,544.251,52.32,544.251,51.73,544.251,55.31,544.251,77.73,544.251,76.64,544.251,88.88
544.49,-3.67,544.49,55.14,544.49,54.59,544.49,58.33,544.49,81.92,544.49,80.83,544.49,93.64
544.729,-3.55,544.729,56.51,544.729,56.01,544.729,59.91,544.729,84.09,544.729,82.98,544.729,96.1
544.968,-3.45,544.968,58.04,544.968,57.58,544.968,61.59,544.968,86.41,544.968,85.3,544.968,98.75
545.207,-3.38,545.207,59.26,545.207,58.75,545.207,62.88,545.207,88.19,545.207,87.09,545.207,100.8
545.446,-3.25,545.446,59.15,545.446,58.67,545.446,62.81,545.446,88.06,545.446,86.97,545.446,100.66
545.685,-3.12,545.685,58.79,545.685,58.41,545.685,62.51,545.685,87.65,545.685,86.56,545.685,100.1
545.924,-2.99,545.924,58.3,545.924,57.88,545.924,61.96,545.924,86.91,545.924,85.79,545.924,99.23
546.163,-2.85,546.163,57.42,546.163,57.04,546.163,61.05,546.163,85.69,546.163,84.58,546.163,97.79
546.401,-2.72,546.401,56.13,546.401,55.81,546.401,59.72,546.401,83.83,546.401,82.73,546.401,95.62
546.64,-2.58,546.64,53.11,546.64,52.87,546.64,56.5,546.64,79.33,546.64,78.36,546.64,90.53
546.879,-2.44,546.879,49.23,546.879,49.06,546.879,52.46,546.879,73.63,546.879,72.71,546.879,84.03
547.118,-2.33,547.118,45.41,547.118,45.26,547.118,48.44,547.118,67.98,547.118,67.13,547.118,77.64
547.357,-2.18,547.357,40.53,547.357,40.39,547.357,43.16,547.357,60.66,547.357,59.88,547.357,69.26
547.595,-2.05,547.595,36.55,547.595,36.43,547.595,38.92,547.595,54.73,547.595,53.97,547.595,62.51
547.834,-1.92,547.834,33.62,547.834,33.5,547.834,35.77,547.834,50.38,547.834,49.61,547.834,57.51
548.073,-1.77,548.073,31.16,548.073,31.04,548.073,33.15,548.073,46.72,548.073,45.95,548.073,53.28
548.311,-1.62,548.311,29.03,548.311,28.89,548.311,30.87,548.311,43.49,548.311,42.75,548.311,49.64
548.55,-1.48,548.55,27.06,548.55,26.97,548.55,28.82,548.55,40.57,548.55,39.88,548.55,46.31
548.789,-1.36,548.789,25.14,548.789,25.04,548.789,26.8,548.789,37.68,548.789,37.03,548.789,43.03
549.027,-1.27,549.027,23.52,549.027,23.45,549.027,25.05,549.027,35.27,549.027,34.65,549.027,40.28
549.266,-1.18,549.266,21.7,549.266,21.61,549.266,23.12,549.266,32.51,549.266,31.91,549.266,37.12
549.504,-1.12,549.504,20.39,549.504,20.29,549.504,21.69,549.504,30.51,549.504,29.95,549.504,34.85
549.743,-1.08,549.743,19.3,549.743,19.21,549.743,20.52,549.743,28.92,549.743,28.36,549.743,32.97
549.982,-1.03,549.982,18.16,549.982,18.05,549.982,19.28,549.982,27.15,549.982,26.63,549.982,30.98
550.22,-1,550.22,17.27,550.22,17.16,550.22,18.33,550.22,25.8,550.22,25.33,550.22,29.45
550.459,-0.96,550.459,16.26,550.459,16.19,550.459,17.29,550.459,24.29,550.459,23.87,550.459,27.75
550.697,-0.91,550.697,15.18,550.697,15.15,550.697,16.14,550.697,22.66,550.697,22.31,550.697,25.98
550.936,-0.88,550.936,14.47,550.936,14.45,550.936,15.38,550.936,21.62,550.936,21.28,550.936,24.77
551.174,-0.86,551.174,13.65,551.174,13.62,551.174,14.5,551.174,20.4,551.174,20.09,551.174,23.39
551.412,-0.82,551.412,12.98,551.412,12.95,551.412,13.78,551.412,19.35,551.412,19.1,551.412,22.2
551.651,-0.78,551.651,12.2,551.651,12.18,551.651,12.97,551.651,18.19,551.651,17.98,551.651,20.9
551.889,-0.75,551.889,11.5,551.889,11.49,551.889,12.24,551.889,17.17,551.889,16.95,551.889,19.71
552.128,-0.71,552.128,10.82,552.128,10.8,552.128,11.53,552.128,16.15,552.128,15.92,552.128,18.57
552.366,-0.68,552.366,10.32,552.366,10.3,552.366,10.98,552.366,15.37,552.366,15.15,552.366,17.7
552.604,-0.63,552.604,9.69,552.604,9.67,552.604,10.32,552.604,14.45,552.604,14.25,552.604,16.6
552.843,-0.59,552.843,9.1,552.843,9.09,552.843,9.69,552.843,13.56,552.843,13.37,552.843,15.58
553.081,-0.56,553.081,8.58,553.081,8.55,553.081,9.13,553.081,12.77,553.081,12.59,553.081,14.65
553.319,-0.52,553.319,7.96,553.319,7.92,553.319,8.47,553.319,11.86,553.319,11.67,553.319,13.56
553.558,-0.48,553.558,7.38,553.558,7.34,553.558,7.85,553.558,10.96,553.558,10.79,553.558,12.54
553.796,-0.44,553.796,6.8,553.796,6.76,553.796,7.23,553.796,10.08,553.796,9.94,553.796,11.52
554.034,-0.41,554.034,6.3,554.034,6.26,554.034,6.7,554.034,9.37,554.034,9.23,554.034,10.7
554.272,-0.38,554.272,5.77,554.272,5.72,554.272,6.15,554.272,8.58,554.272,8.42,554.272,9.77
554.51,-0.34,554.51,5.34,554.51,5.29,554.51,5.69,554.51,7.95,554.51,7.79,554.51,9.04
554.749,-0.31,554.749,4.89,554.749,4.84,554.749,5.2,554.749,7.29,554.749,7.14,554.749,8.24
554.987,-0.28,554.987,4.44,554.987,4.4,554.987,4.73,554.987,6.64,554.987,6.49,554.987,7.49
555.225,-0.24,555.225,4.09,555.225,4.04,555.225,4.36,555.225,6.11,555.225,5.97,555.225,6.91
555.463,-0.2,555.463,3.79,555.463,3.76,555.463,4.07,555.463,5.7,555.463,5.57,555.463,6.46
555.701,-0.18,555.701,3.51,555.701,3.48,555.701,3.78,555.701,5.28,555.701,5.16,555.701,5.97
555.939,-0.15,555.939,3.21,555.939,3.18,555.939,3.46,555.939,4.83,555.939,4.72,555.939,5.46
556.177,-0.12,556.177,2.93,556.177,2.89,556.177,3.16,556.177,4.43,556.177,4.33,556.177,5
556.415,-0.1,556.415,2.79,556.415,2.75,556.415,3.02,556.415,4.25,556.415,4.11,556.415,4.78
556.653,-0.08,556.653,2.59,556.653,2.55,556.653,2.8,556.653,3.94,556.653,3.8,556.653,4.42
556.891,-0.06,556.891,2.47,556.891,2.43,556.891,2.67,556.891,3.77,556.891,3.64,556.891,4.22
557.129,-0.05,557.129,2.29,557.129,2.26,557.129,2.46,557.129,3.5,557.129,3.4,557.129,3.95
557.367,-0.03,557.367,2.16,557.367,2.12,557.367,2.32,557.367,3.28,557.367,3.19,557.367,3.72
557.605,-0.02,557.605,2.05,557.605,2.02,557.605,2.22,557.605,3.13,557.605,3.08,557.605,3.56
557.843,-0.01,557.843,1.94,557.843,1.91,557.843,2.1,557.843,2.96,557.843,2.93,557.843,3.35
558.081,-0.01,558.081,1.86,558.081,1.85,558.081,2.02,558.081,2.83,558.081,2.82,558.081,3.21
558.319,0,558.319,1.78,558.319,1.77,558.319,1.94,558.319,2.71,558.319,2.69,558.319,3.07
558.557,0,558.557,1.72,558.557,1.71,558.557,1.87,558.557,2.62,558.557,2.62,558.557,2.97
558.795,0.01,558.795,1.65,558.795,1.65,558.795,1.81,558.795,2.52,558.795,2.52,558.795,2.85
559.032,0.01,559.032,1.57,559.032,1.6,559.032,1.74,559.032,2.41,559.032,2.44,559.032,2.76
559.27,0.01,559.27,1.5,559.27,1.54,559.27,1.67,559.27,2.32,559.27,2.34,559.27,2.65
559.508,0.02,559.508,1.45,559.508,1.48,559.508,1.61,559.508,2.23,559.508,2.25,559.508,2.58
559.746,0.02,559.746,1.42,559.746,1.46,559.746,1.6,559.746,2.2,559.746,2.22,559.746,2.51
559.984,0.03,559.984,1.37,559.984,1.4,559.984,1.54,559.984,2.14,559.984,2.14,559.984,2.43
560.221,0.03,560.221,1.33,560.221,1.36,560.221,1.49,560.221,2.09,560.221,2.07,560.221,2.37
560.459,0.02,560.459,1.28,560.459,1.3,560.459,1.44,560.459,2.02,560.459,2,560.459,2.3
560.697,0.03,560.697,1.26,560.697,1.27,560.697,1.39,560.697,1.97,560.697,1.95,560.697,2.26
560.934,0.03,560.934,1.23,560.934,1.23,560.934,1.36,560.934,1.93,560.934,1.91,560.934,2.22
561.172,0.03,561.172,1.21,561.172,1.23,561.172,1.34,561.172,1.9,561.172,1.89,561.172,2.18
561.41,0.03,561.41,1.21,561.41,1.21,561.41,1.32,561.41,1.86,561.41,1.85,561.41,2.15
561.647,0.03,561.647,1.2,561.647,1.2,561.647,1.3,561.647,1.84,561.647,1.82,561.647,2.12
561.885,0.03,561.885,1.22,561.885,1.21,561.885,1.29,561.885,1.85,561.885,1.82,561.885,2.13
562.123,0.04,562.123,1.21,562.123,1.2,562.123,1.27,562.123,1.84,562.123,1.79,562.123,2.08
562.36,0.04,562.36,1.17,562.36,1.17,562.36,1.22,562.36,1.8,562.36,1.75,562.36,2.03
562.598,0.03,562.598,1.17,562.598,1.18,562.598,1.22,562.598,1.78,562.598,1.74,562.598,2.03
562.835,0.03,562.835,1.13,562.835,1.15,562.835,1.18,562.835,1.7,562.835,1.67,562.835,1.94
563.073,0.03,563.073,1.13,563.073,1.14,563.073,1.17,563.073,1.68,563.073,1.67,563.073,1.92
563.31,0.04,563.31,1.08,563.31,1.1,563.31,1.12,563.31,1.64,563.31,1.62,563.31,1.86
563.548,0.04,563.548,1.05,563.548,1.07,563.548,1.09,563.548,1.6,563.548,1.56,563.548,1.81
563.785,0.04,563.785,1.04,563.785,1.04,563.785,1.07,563.785,1.57,563.785,1.54,563.785,1.78
564.023,0.04,564.023,1,564.023,1.01,564.023,1.03,564.023,1.53,564.023,1.5,564.023,1.73
564.26,0.04,564.26,0.97,564.26,0.98,564.26,1.01,564.26,1.47,564.26,1.45,564.26,1.67
564.498,0.04,564.498,0.94,564.498,0.95,564.498,0.99,564.498,1.43,564.498,1.42,564.498,1.63
564.735,0.04,564.735,0.92,564.735,0.94,564.735,0.98,564.735,1.38,564.735,1.39,564.735,1.59
564.972,0.04,564.972,0.91,564.972,0.92,564.972,0.96,564.972,1.33,564.972,1.36,564.972,1.57
565.21,0.04,565.21,0.88,565.21,0.89,565.21,0.93,565.21,1.31,565.21,1.33,565.21,1.52
565.447,0.04,565.447,0.82,565.447,0.86,565.447,0.9,565.447,1.28,565.447,1.28,565.447,1.48
565.684,0.04,565.684,0.82,565.684,0.86,565.684,0.91,565.684,1.29,565.684,1.27,565.684,1.47
565.922,0.04,565.922,0.81,565.922,0.85,565.922,0.92,565.922,1.29,565.922,1.26,565.922,1.45
566.159,0.04,566.159,0.81,566.159,0.85,566.159,0.91,566.159,1.28,566.159,1.26,566.159,1.44
566.396,0.04,566.396,0.78,566.396,0.84,566.396,0.9,566.396,1.25,566.396,1.23,566.396,1.42
566.633,0.04,566.633,0.78,566.633,0.85,566.633,0.9,566.633,1.26,566.633,1.24,566.633,1.43
566.871,0.03,566.871,0.77,566.871,0.83,566.871,0.87,566.871,1.25,566.871,1.23,566.871,1.43
567.108,0.03,567.108,0.75,567.108,0.82,567.108,0.84,567.108,1.22,567.108,1.21,567.108,1.4
567.345,0.02,567.345,0.76,567.345,0.83,567.345,0.85,567.345,1.22,567.345,1.22,567.345,1.41
567.582,0.02,567.582,0.76,567.582,0.83,567.582,0.85,567.582,1.22,567.582,1.22,567.582,1.39
567.819,0.01,567.819,0.76,567.819,0.82,567.819,0.86,567.819,1.23,567.819,1.22,567.819,1.4
568.056,0.01,568.056,0.77,568.056,0.82,568.056,0.87,568.056,1.23,568.056,1.22,568.056,1.39
568.293,0.01,568.293,0.76,568.293,0.8,568.293,0.84,568.293,1.19,568.293,1.2,568.293,1.37
568.531,0,568.531,0.74,568.531,0.78,568.531,0.81,568.531,1.15,568.531,1.16,568.531,1.34
568.768,0.01,568.768,0.74,568.768,0.77,568.768,0.8,568.768,1.13,568.768,1.15,568.768,1.34
569.005,0,569.005,0.71,569.005,0.74,569.005,0.78,569.005,1.11,569.005,1.12,569.005,1.3
569.242,0,569.242,0.7,569.242,0.73,569.242,0.78,569.242,1.09,569.242,1.12,569.242,1.27
569.479,0,569.479,0.69,569.479,0.71,569.479,0.79,569.479,1.08,569.479,1.12,569.479,1.26
569.716,0,569.716,0.66,569.716,0.68,569.716,0.76,569.716,1.04,569.716,1.07,569.716,1.21
569.953,0,569.953,0.62,569.953,0.63,569.953,0.75,569.953,1.01,569.953,1.04,569.953,1.18
570.19,0,570.19,0.59,570.19,0.61,570.19,0.73,570.19,0.98,570.19,1.03,570.19,1.16
570.427,0,570.427,0.58,570.427,0.58,570.427,0.7,570.427,0.94,570.427,1,570.427,1.13
570.663,0,570.663,0.59,570.663,0.59,570.663,0.7,570.663,0.93,570.663,1,570.663,1.14
570.9,0,570.9,0.56,570.9,0.58,570.9,0.69,570.9,0.92,570.9,1,570.9,1.14
571.137,0,571.137,0.55,571.137,0.57,571.137,0.67,571.137,0.92,571.137,0.99,571.137,1.13
571.374,0,571.374,0.57,571.374,0.6,571.374,0.68,571.374,0.94,571.374,1,571.374,1.14
571.611,0,571.611,0.59,571.611,0.6,571.611,0.69,571.611,0.95,571.611,1.01,571.611,1.15
571.848,0,571.848,0.61,571.848,0.61,571.848,0.68,571.848,0.94,571.848,1,571.848,1.17
572.085,0.01,572.085,0.63,572.085,0.63,572.085,0.7,572.085,0.95,572.085,1.01,572.085,1.17
572.321,0.01,572.321,0.65,572.321,0.66,572.321,0.71,572.321,0.98,572.321,1.03,572.321,1.21
572.558,0.01,572.558,0.67,572.558,0.68,572.558,0.72,572.558,0.99,572.558,1.05,572.558,1.24
572.795,0.01,572.795,0.69,572.795,0.7,572.795,0.74,572.795,1.02,572.795,1.08,572.795,1.27
573.032,0.01,573.032,0.7,573.032,0.73,573.032,0.76,573.032,1.04,573.032,1.11,573.032,1.3
573.268,0.01,573.268,0.71,573.268,0.74,573.268,0.77,573.268,1.07,573.268,1.12,573.268,1.31
573.505,0.01,573.505,0.76,573.505,0.78,573.505,0.81,573.505,1.13,573.505,1.17,573.505,1.36
573.742,0,573.742,0.78,573.742,0.82,573.742,0.87,573.742,1.15,573.742,1.21,573.742,1.41
573.978,-0.01,573.978,0.83,573.978,0.87,573.978,0.91,573.978,1.23,573.978,1.29,573.978,1.48
574.215,-0.03,574.215,0.86,574.215,0.92,574.215,0.95,574.215,1.29,574.215,1.36,574.215,1.56
574.452,-0.04,574.452,0.94,574.452,1.01,574.452,1.04,574.452,1.42,574.452,1.49,574.452,1.7
574.688,-0.05,574.688,1.18,574.688,1.26,574.688,1.31,574.688,1.8,574.688,1.85,574.688,2.12
574.925,-0.05,574.925,1.65,574.925,1.71,574.925,1.81,574.925,2.52,574.925,2.54,574.925,2.93
575.161,-0.07,575.161,2.26,575.161,2.34,575.161,2.45,575.161,3.43,575.161,3.41,575.161,3.92
575.398,-0.07,575.398,2.94,575.398,3,575.398,3.15,575.398,4.41,575.398,4.36,575.398,5.04
575.634,-0.08,575.634,3.62,575.634,3.66,575.634,3.85,575.634,5.39,575.634,5.33,575.634,6.16
575.871,-0.09,575.871,4.2,575.871,4.23,575.871,4.48,575.871,6.26,575.871,6.19,575.871,7.16
576.107,-0.11,576.107,4.55,576.107,4.59,576.107,4.84,576.107,6.8,576.107,6.69,576.107,7.75
576.344,-0.12,576.344,4.93,576.344,4.96,576.344,5.24,576.344,7.37,576.344,7.24,576.344,8.4
576.58,-0.13,576.58,5.17,576.58,5.2,576.58,5.52,576.58,7.74,576.58,7.6,576.58,8.83
576.817,-0.15,576.817,5.73,576.817,5.73,576.817,6.09,576.817,8.52,576.817,8.38,576.817,9.72
577.053,-0.17,577.053,6.25,577.053,6.23,577.053,6.62,577.053,9.27,577.053,9.1,577.053,10.57
577.29,-0.19,577.29,6.74,577.29,6.72,577.29,7.14,577.29,10.01,577.29,9.83,577.29,11.39
577.526,-0.21,577.526,7.09,577.526,7.06,577.526,7.5,577.526,10.52,577.526,10.33,577.526,11.97
577.762,-0.23,577.762,7.17,577.762,7.15,577.762,7.6,577.762,10.66,577.762,10.49,577.762,12.17
577.999,-0.26,577.999,7.27,577.999,7.26,577.999,7.74,577.999,10.83,577.999,10.68,577.999,12.36
578.235,-0.28,578.235,7.25,578.235,7.24,578.235,7.72,578.235,10.8,578.235,10.63,578.235,12.32
578.471,-0.3,578.471,7.44,578.471,7.44,578.471,7.92,578.471,11.09,578.471,10.92,578.471,12.63
578.708,-0.32,578.708,7.74,578.708,7.72,578.708,8.22,578.708,11.51,578.708,11.36,578.708,13.13
578.944,-0.32,578.944,8.14,578.944,8.13,578.944,8.64,578.944,12.13,578.944,11.96,578.944,13.79
579.18,-0.33,579.18,8.56,579.18,8.54,579.18,9.08,579.18,12.76,579.18,12.57,579.18,14.52
579.416,-0.35,579.416,8.74,579.416,8.72,579.416,9.27,579.416,13.05,579.416,12.84,579.416,14.85
579.652,-0.37,579.652,8.8,579.652,8.77,579.652,9.34,579.652,13.14,579.652,12.92,579.652,14.98
579.889,-0.39,579.889,8.64,579.889,8.61,579.889,9.16,579.889,12.91,579.889,12.69,579.889,14.72
580.125,-0.41,580.125,8.46,580.125,8.43,580.125,8.98,580.125,12.62,580.125,12.41,580.125,14.4
580.361,-0.45,580.361,8.53,580.361,8.48,580.361,9.07,580.361,12.71,580.361,12.49,580.361,14.53
580.597,-0.48,580.597,8.49,580.597,8.41,580.597,8.98,580.597,12.62,580.597,12.39,580.597,14.43
580.833,-0.52,580.833,8.72,580.833,8.63,580.833,9.23,580.833,12.96,580.833,12.73,580.833,14.83
581.069,-0.54,581.069,8.85,581.069,8.78,581.069,9.35,581.069,13.17,581.069,12.92,581.069,15.07
581.305,-0.57,581.305,9.02,581.305,8.95,581.305,9.57,581.305,13.43,581.305,13.21,581.305,15.39
581.541,-0.6,581.541,9.16,581.541,9.06,581.541,9.71,581.541,13.6,581.541,13.39,581.541,15.62
581.778,-0.63,581.778,9.44,581.778,9.36,581.778,10.04,581.778,14.07,581.778,13.83,581.778,16.14
582.014,-0.64,582.014,9.63,582.014,9.56,582.014,10.25,582.014,14.33,582.014,14.09,582.014,16.44
582.25,-0.67,582.25,10.13,582.25,10.07,582.25,10.78,582.25,15.07,582.25,14.84,582.25,17.28
582.486,-0.67,582.486,10.42,582.486,10.37,582.486,11.12,582.486,15.51,582.486,15.28,582.486,17.82
582.721,-0.68,582.721,10.8,582.721,10.74,582.721,11.51,582.721,16.07,582.721,15.84,582.721,18.48
582.957,-0.68,582.957,11.06,582.957,11.01,582.957,11.79,582.957,16.49,582.957,16.25,582.957,18.92
583.193,-0.7,583.193,11.44,583.193,11.37,583.193,12.18,583.193,17.05,583.193,16.79,583.193,19.54
583.429,-0.71,583.429,11.57,583.429,11.5,583.429,12.31,583.429,17.22,583.429,16.96,583.429,19.73
583.665,-0.71,583.665,11.58,583.665,11.46,583.665,12.32,583.665,17.21,583.665,16.94,583.665,19.7
583.901,-0.73,583.901,11.74,583.901,11.63,583.901,12.5,583.901,17.45,583.901,17.17,583.901,19.99
584.137,-0.75,584.137,11.65,584.137,11.55,584.137,12.42,584.137,17.33,584.137,17.02,584.137,19.86
584.373,-0.78,584.373,11.49,584.373,11.37,584.373,12.22,584.373,17.05,584.373,16.76,584.373,19.53
584.609,-0.8,584.609,11.32,584.609,11.2,584.609,12.02,584.609,16.83,584.609,16.54,584.609,19.24
584.844,-0.82,584.844,11.26,584.844,11.16,584.844,11.95,584.844,16.74,584.844,16.46,584.844,19.16
585.08,-0.83,585.08,11.18,585.08,11.07,585.08,11.86,585.08,16.62,585.08,16.31,585.08,19.01
585.316,-0.84,585.316,11.56,585.316,11.46,585.316,12.27,585.316,17.19,585.316,16.89,585.316,19.65
585.552,-0.83,585.552,11.85,585.552,11.75,585.552,12.58,585.552,17.64,585.552,17.34,585.552,20.16
585.787,-0.83,585.787,12.48,585.787,12.39,585.787,13.25,585.787,18.56,585.787,18.26,585.787,21.24
586.023,-0.81,586.023,12.83,586.023,12.77,586.023,13.63,586.023,19.13,586.023,18.83,586.023,21.91
586.259,-0.81,586.259,13.31,586.259,13.26,586.259,14.15,586.259,19.88,586.259,19.59,586.259,22.77
586.494,-0.8,586.494,13.57,586.494,13.52,586.494,14.42,586.494,20.28,586.494,19.98,586.494,23.21
586.73,-0.77,586.73,13.76,586.73,13.67,586.73,14.59,586.73,20.56,586.73,20.29,586.73,23.48
586.966,-0.77,586.966,13.98,586.966,13.9,586.966,14.83,586.966,20.88,586.966,20.63,586.966,23.85
587.201,-0.75,587.201,13.91,587.201,13.84,587.201,14.78,587.201,20.8,587.201,20.55,587.201,23.78
587.437,-0.74,587.437,13.89,587.437,13.79,587.437,14.78,587.437,20.76,587.437,20.52,587.437,23.76
587.672,-0.72,587.672,13.61,587.672,13.52,587.672,14.48,587.672,20.34,587.672,20.11,587.672,23.24
587.908,-0.73,587.908,13.32,587.908,13.22,587.908,14.16,587.908,19.91,587.908,19.67,587.908,22.73
588.143,-0.71,588.143,12.47,588.143,12.37,588.143,13.27,588.143,18.64,588.143,18.4,588.143,21.25
588.379,-0.69,588.379,11.66,588.379,11.57,588.379,12.44,588.379,17.47,588.379,17.23,588.379,19.89
588.614,-0.67,588.614,10.77,588.614,10.67,588.614,11.5,588.614,16.12,588.614,15.89,588.614,18.32
588.85,-0.65,588.85,10.03,588.85,9.97,588.85,10.71,588.85,15.02,588.85,14.8,588.85,17.08
589.085,-0.63,589.085,9.4,589.085,9.34,589.085,10.02,589.085,14.07,589.085,13.86,589.085,15.99
589.321,-0.6,589.321,8.91,589.321,8.85,589.321,9.48,589.321,13.32,589.321,13.09,589.321,15.14
589.556,-0.56,589.556,8.47,589.556,8.42,589.556,8.99,589.556,12.69,589.556,12.43,589.556,14.44
589.792,-0.54,589.792,8.2,589.792,8.15,589.792,8.69,589.792,12.26,589.792,12.02,589.792,13.92
590.027,-0.5,590.027,7.99,590.027,7.96,590.027,8.45,590.027,11.97,590.027,11.71,590.027,13.53
590.262,-0.49,590.262,7.81,590.262,7.77,590.262,8.25,590.262,11.74,590.262,11.47,590.262,13.25
590.498,-0.46,590.498,7.82,590.498,7.78,590.498,8.26,590.498,11.74,590.498,11.47,590.498,13.27
590.733,-0.45,590.733,7.92,590.733,7.87,590.733,8.34,590.733,11.89,590.733,11.61,590.733,13.42
590.968,-0.44,590.968,8.14,590.968,8.12,590.968,8.58,590.968,12.23,590.968,11.95,590.968,13.84
591.204,-0.42,591.204,8.6,591.204,8.55,591.204,9.06,591.204,12.9,591.204,12.62,591.204,14.63
591.439,-0.4,591.439,8.98,591.439,8.9,591.439,9.46,591.439,13.44,591.439,13.16,591.439,15.25
591.674,-0.39,591.674,9.51,591.674,9.45,591.674,10.05,591.674,14.24,591.674,13.94,591.674,16.15
591.909,-0.36,591.909,9.97,591.909,9.91,591.909,10.55,591.909,14.89,591.909,14.63,591.909,16.93
592.145,-0.34,592.145,10.32,592.145,10.27,592.145,10.92,592.145,15.39,592.145,15.15,592.145,17.5
592.38,-0.33,592.38,10.59,592.38,10.52,592.38,11.22,592.38,15.79,592.38,15.53,592.38,17.97
592.615,-0.31,592.615,10.73,592.615,10.62,592.615,11.37,592.615,16,592.615,15.72,592.615,18.21
592.85,-0.29,592.85,10.74,592.85,10.63,592.85,11.37,592.85,15.99,592.85,15.72,592.85,18.23
593.085,-0.28,593.085,10.79,593.085,10.65,593.085,11.42,593.085,16.03,593.085,15.78,593.085,18.31
593.32,-0.26,593.32,10.5,593.32,10.34,593.32,11.12,593.32,15.56,593.32,15.33,593.32,17.82
593.556,-0.24,593.556,10.06,593.556,9.87,593.556,10.63,593.556,14.88,593.556,14.67,593.556,17.02
593.791,-0.23,593.791,9.46,593.791,9.31,593.791,9.99,593.791,13.99,593.791,13.8,593.791,16.02
594.026,-0.21,594.026,8.79,594.026,8.65,594.026,9.28,594.026,12.99,594.026,12.83,594.026,14.88
594.261,-0.19,594.261,8.16,594.261,8,594.261,8.61,594.261,12.06,594.261,11.91,594.261,13.82
594.496,-0.17,594.496,7.49,594.496,7.36,594.496,7.92,594.496,11.1,594.496,10.92,594.496,12.67
594.731,-0.14,594.731,6.78,594.731,6.63,594.731,7.19,594.731,10.05,594.731,9.9,594.731,11.47
594.966,-0.12,594.966,6.33,594.966,6.17,594.966,6.68,594.966,9.37,594.966,9.23,594.966,10.69
595.201,-0.08,595.201,5.86,595.201,5.71,595.201,6.18,595.201,8.66,595.201,8.55,595.201,9.91
595.436,-0.06,595.436,5.5,595.436,5.38,595.436,5.83,595.436,8.15,595.436,8.05,595.436,9.3
595.671,-0.04,595.671,5.15,595.671,5.06,595.671,5.46,595.671,7.66,595.671,7.56,595.671,8.69
595.906,-0.01,595.906,4.9,595.906,4.84,595.906,5.2,595.906,7.3,595.906,7.22,595.906,8.27
596.14,0,596.14,4.77,596.14,4.72,596.14,5.05,596.14,7.12,596.14,7.03,596.14,8.06
596.375,0.01,596.375,4.65,596.375,4.59,596.375,4.92,596.375,6.93,596.375,6.84,596.375,7.86
596.61,0.03,596.61,4.58,596.61,4.53,596.61,4.88,596.61,6.85,596.61,6.74,596.61,7.77
596.845,0.04,596.845,4.6,596.845,4.56,596.845,4.9,596.845,6.88,596.845,6.77,596.845,7.81
597.08,0.04,597.08,4.76,597.08,4.71,597.08,5.08,597.08,7.11,597.08,7.03,597.08,8.12
